eventname	subjectkey	site_id_l
12_month_followup	NDAR_INV000492	site02
12_month_followup	NDAR_INV000493	site02
12_month_followup	NDAR_INV000494	site03
12_month_followup	NDAR_INV000495	site01
12_month_followup	NDAR_INV000496	site03
12_month_followup	NDAR_INV000497	site01
12_month_followup	NDAR_INV000498	site03
12_month_followup	NDAR_INV000499	site02
12_month_followup	NDAR_INV000500	site02
12_month_followup	NDAR_INV000501	site03
12_month_followup	NDAR_INV000502	site02
12_month_followup	NDAR_INV000503	site01
12_month_followup	NDAR_INV000504	site02
12_month_followup	NDAR_INV000505	site02
12_month_followup	NDAR_INV000506	site01
12_month_followup	NDAR_INV000507	site02
12_month_followup	NDAR_INV000508	site02
12_month_followup	NDAR_INV000509	site03
12_month_followup	NDAR_INV000510	site02
12_month_followup	NDAR_INV000511	site03
12_month_followup	NDAR_INV000512	site02
12_month_followup	NDAR_INV000513	site01
12_month_followup	NDAR_INV000514	site02
12_month_followup	NDAR_INV000515	site02
12_month_followup	NDAR_INV000516	site02
12_month_followup	NDAR_INV000517	site01
12_month_followup	NDAR_INV000518	site02
12_month_followup	NDAR_INV000519	site01
12_month_followup	NDAR_INV000520	site02
12_month_followup	NDAR_INV000521	site01
12_month_followup	NDAR_INV000522	site01
12_month_followup	NDAR_INV000523	site01
12_month_followup	NDAR_INV000524	site02
12_month_followup	NDAR_INV000525	site03
12_month_followup	NDAR_INV000526	site02
12_month_followup	NDAR_INV000527	site03
12_month_followup	NDAR_INV000528	site03
12_month_followup	NDAR_INV000529	site03
12_month_followup	NDAR_INV000530	site03
12_month_followup	NDAR_INV000531	site03
12_month_followup	NDAR_INV000532	site03
12_month_followup	NDAR_INV000533	site03
12_month_followup	NDAR_INV000534	site03
12_month_followup	NDAR_INV000535	site02
12_month_followup	NDAR_INV000536	site03
12_month_followup	NDAR_INV000537	site03
12_month_followup	NDAR_INV000538	site02
12_month_followup	NDAR_INV000539	site01
12_month_followup	NDAR_INV000540	site01
12_month_followup	NDAR_INV000541	site03
12_month_followup	NDAR_INV000542	site01
12_month_followup	NDAR_INV000543	site02
12_month_followup	NDAR_INV000544	site01
12_month_followup	NDAR_INV000545	site01
12_month_followup	NDAR_INV000546	site02
12_month_followup	NDAR_INV000547	site01
12_month_followup	NDAR_INV000548	site01
12_month_followup	NDAR_INV000549	site02
12_month_followup	NDAR_INV000550	site03
12_month_followup	NDAR_INV000551	site01
12_month_followup	NDAR_INV000552	site03
12_month_followup	NDAR_INV000553	site03
12_month_followup	NDAR_INV000554	site02
12_month_followup	NDAR_INV000555	site03
12_month_followup	NDAR_INV000556	site02
12_month_followup	NDAR_INV000557	site03
12_month_followup	NDAR_INV000558	site02
12_month_followup	NDAR_INV000559	site02
12_month_followup	NDAR_INV000560	site02
12_month_followup	NDAR_INV000561	site03
12_month_followup	NDAR_INV000562	site02
12_month_followup	NDAR_INV000563	site03
12_month_followup	NDAR_INV000564	site02
12_month_followup	NDAR_INV000565	site01
12_month_followup	NDAR_INV000566	site03
12_month_followup	NDAR_INV000567	site03
12_month_followup	NDAR_INV000568	site01
12_month_followup	NDAR_INV000569	site03
12_month_followup	NDAR_INV000570	site03
12_month_followup	NDAR_INV000571	site01
12_month_followup	NDAR_INV000572	site02
12_month_followup	NDAR_INV000573	site01
12_month_followup	NDAR_INV000574	site03
12_month_followup	NDAR_INV000575	site02
12_month_followup	NDAR_INV000576	site02
12_month_followup	NDAR_INV000577	site02
12_month_followup	NDAR_INV000578	site02
12_month_followup	NDAR_INV000579	site03
12_month_followup	NDAR_INV000580	site02
12_month_followup	NDAR_INV000581	site03
12_month_followup	NDAR_INV000582	site02
12_month_followup	NDAR_INV000583	site01
12_month_followup	NDAR_INV000584	site01
12_month_followup	NDAR_INV000585	site03
12_month_followup	NDAR_INV000586	site03
12_month_followup	NDAR_INV000587	site01
12_month_followup	NDAR_INV000588	site03
12_month_followup	NDAR_INV000589	site02
12_month_followup	NDAR_INV000590	site02
12_month_followup	NDAR_INV000591	site02
12_month_followup	NDAR_INV000592	site01
12_month_followup	NDAR_INV000593	site02
12_month_followup	NDAR_INV000594	site01
12_month_followup	NDAR_INV000595	site03
12_month_followup	NDAR_INV000596	site01
12_month_followup	NDAR_INV000597	site01
12_month_followup	NDAR_INV000598	site01
12_month_followup	NDAR_INV000599	site02
12_month_followup	NDAR_INV000600	site02
12_month_followup	NDAR_INV000601	site02
12_month_followup	NDAR_INV000602	site02
12_month_followup	NDAR_INV000603	site03
12_month_followup	NDAR_INV000604	site02
12_month_followup	NDAR_INV000605	site01
12_month_followup	NDAR_INV000606	site03
12_month_followup	NDAR_INV000607	site03
12_month_followup	NDAR_INV000608	site01
12_month_followup	NDAR_INV000609	site01
12_month_followup	NDAR_INV000610	site01
12_month_followup	NDAR_INV000611	site02
12_month_followup	NDAR_INV000612	site03
12_month_followup	NDAR_INV000613	site03
12_month_followup	NDAR_INV000614	site02
12_month_followup	NDAR_INV000615	site01
12_month_followup	NDAR_INV000616	site02
12_month_followup	NDAR_INV000617	site02
12_month_followup	NDAR_INV000618	site03
12_month_followup	NDAR_INV000619	site02
12_month_followup	NDAR_INV000620	site03
12_month_followup	NDAR_INV000621	site03
12_month_followup	NDAR_INV000622	site03
12_month_followup	NDAR_INV000623	site03
12_month_followup	NDAR_INV000624	site03
12_month_followup	NDAR_INV000625	site01
12_month_followup	NDAR_INV000626	site03
12_month_followup	NDAR_INV000627	site03
12_month_followup	NDAR_INV000628	site01
12_month_followup	NDAR_INV000629	site03
12_month_followup	NDAR_INV000630	site03
12_month_followup	NDAR_INV000631	site02
12_month_followup	NDAR_INV000632	site01
12_month_followup	NDAR_INV000633	site02
12_month_followup	NDAR_INV000634	site03
12_month_followup	NDAR_INV000635	site03
12_month_followup	NDAR_INV000636	site02
12_month_followup	NDAR_INV000637	site01
12_month_followup	NDAR_INV000638	site02
12_month_followup	NDAR_INV000639	site01
12_month_followup	NDAR_INV000640	site01
12_month_followup	NDAR_INV000641	site01
12_month_followup	NDAR_INV000642	site01
12_month_followup	NDAR_INV000643	site01
12_month_followup	NDAR_INV000644	site01
12_month_followup	NDAR_INV000645	site02
12_month_followup	NDAR_INV000646	site02
12_month_followup	NDAR_INV000647	site02
12_month_followup	NDAR_INV000648	site03
12_month_followup	NDAR_INV000649	site02
12_month_followup	NDAR_INV000650	site02
12_month_followup	NDAR_INV000651	site03
12_month_followup	NDAR_INV000652	site01
12_month_followup	NDAR_INV000653	site03
12_month_followup	NDAR_INV000654	site02
12_month_followup	NDAR_INV000655	site02
12_month_followup	NDAR_INV000656	site02
12_month_followup	NDAR_INV000657	site01
12_month_followup	NDAR_INV000658	site02
12_month_followup	NDAR_INV000659	site02
12_month_followup	NDAR_INV000660	site03
12_month_followup	NDAR_INV000661	site02
12_month_followup	NDAR_INV000662	site03
12_month_followup	NDAR_INV000663	site01
12_month_followup	NDAR_INV000664	site03
12_month_followup	NDAR_INV000665	site02
12_month_followup	NDAR_INV000666	site02
12_month_followup	NDAR_INV000667	site01
12_month_followup	NDAR_INV000668	site03
12_month_followup	NDAR_INV000669	site03
12_month_followup	NDAR_INV000670	site01
12_month_followup	NDAR_INV000671	site01
12_month_followup	NDAR_INV000672	site02
12_month_followup	NDAR_INV000673	site03
12_month_followup	NDAR_INV000674	site01
12_month_followup	NDAR_INV000675	site03
12_month_followup	NDAR_INV000676	site03
12_month_followup	NDAR_INV000677	site01
12_month_followup	NDAR_INV000678	site01
12_month_followup	NDAR_INV000679	site02
12_month_followup	NDAR_INV000680	site01
12_month_followup	NDAR_INV000681	site01
12_month_followup	NDAR_INV000682	site01
12_month_followup	NDAR_INV000683	site03
12_month_followup	NDAR_INV000684	site03
12_month_followup	NDAR_INV000685	site02
12_month_followup	NDAR_INV000686	site02
12_month_followup	NDAR_INV000687	site03
12_month_followup	NDAR_INV000688	site03
12_month_followup	NDAR_INV000689	site02
12_month_followup	NDAR_INV000690	site03
12_month_followup	NDAR_INV000691	site03
12_month_followup	NDAR_INV000692	site03
12_month_followup	NDAR_INV000693	site01
12_month_followup	NDAR_INV000694	site02
12_month_followup	NDAR_INV000695	site01
12_month_followup	NDAR_INV000696	site01
12_month_followup	NDAR_INV000697	site01
12_month_followup	NDAR_INV000698	site02
12_month_followup	NDAR_INV000699	site01
12_month_followup	NDAR_INV000700	site01
12_month_followup	NDAR_INV000701	site01
12_month_followup	NDAR_INV000702	site03
12_month_followup	NDAR_INV000703	site02
12_month_followup	NDAR_INV000704	site03
12_month_followup	NDAR_INV000705	site01
12_month_followup	NDAR_INV000706	site03
12_month_followup	NDAR_INV000707	site03
12_month_followup	NDAR_INV000708	site02
12_month_followup	NDAR_INV000709	site01
12_month_followup	NDAR_INV000710	site02
12_month_followup	NDAR_INV000711	site03
12_month_followup	NDAR_INV000712	site01
12_month_followup	NDAR_INV000713	site02
12_month_followup	NDAR_INV000714	site03
12_month_followup	NDAR_INV000715	site01
12_month_followup	NDAR_INV000716	site01
12_month_followup	NDAR_INV000717	site02
12_month_followup	NDAR_INV000718	site01
12_month_followup	NDAR_INV000719	site03
12_month_followup	NDAR_INV000720	site02
12_month_followup	NDAR_INV000721	site01
12_month_followup	NDAR_INV000722	site02
12_month_followup	NDAR_INV000723	site03
12_month_followup	NDAR_INV000724	site01
12_month_followup	NDAR_INV000725	site03
12_month_followup	NDAR_INV000726	site02
12_month_followup	NDAR_INV000727	site01
12_month_followup	NDAR_INV000728	site03
12_month_followup	NDAR_INV000729	site01
12_month_followup	NDAR_INV000730	site03
12_month_followup	NDAR_INV000731	site03
12_month_followup	NDAR_INV000732	site02
12_month_followup	NDAR_INV000733	site02
12_month_followup	NDAR_INV000734	site02
12_month_followup	NDAR_INV000735	site03
12_month_followup	NDAR_INV000736	site02
12_month_followup	NDAR_INV000737	site01
12_month_followup	NDAR_INV000738	site02
12_month_followup	NDAR_INV000739	site02
12_month_followup	NDAR_INV000740	site01
12_month_followup	NDAR_INV000741	site02
12_month_followup	NDAR_INV000742	site01
12_month_followup	NDAR_INV000743	site01
12_month_followup	NDAR_INV000744	site02
12_month_followup	NDAR_INV000745	site02
12_month_followup	NDAR_INV000746	site01
12_month_followup	NDAR_INV000747	site01
12_month_followup	NDAR_INV000748	site02
12_month_followup	NDAR_INV000749	site03
12_month_followup	NDAR_INV000750	site02
12_month_followup	NDAR_INV000751	site01
12_month_followup	NDAR_INV000752	site01
12_month_followup	NDAR_INV000753	site02
12_month_followup	NDAR_INV000754	site03
12_month_followup	NDAR_INV000755	site01
12_month_followup	NDAR_INV000756	site01
12_month_followup	NDAR_INV000757	site01
12_month_followup	NDAR_INV000758	site02
12_month_followup	NDAR_INV000759	site02
12_month_followup	NDAR_INV000760	site03
12_month_followup	NDAR_INV000761	site02
12_month_followup	NDAR_INV000762	site03
12_month_followup	NDAR_INV000763	site02
12_month_followup	NDAR_INV000764	site01
12_month_followup	NDAR_INV000765	site03
12_month_followup	NDAR_INV000766	site02
12_month_followup	NDAR_INV000767	site03
12_month_followup	NDAR_INV000768	site02
12_month_followup	NDAR_INV000769	site01
12_month_followup	NDAR_INV000770	site03
12_month_followup	NDAR_INV000771	site03
12_month_followup	NDAR_INV000772	site02
12_month_followup	NDAR_INV000773	site03
12_month_followup	NDAR_INV000774	site02
12_month_followup	NDAR_INV000775	site03
12_month_followup	NDAR_INV000776	site02
12_month_followup	NDAR_INV000777	site01
12_month_followup	NDAR_INV000778	site03
12_month_followup	NDAR_INV000779	site02
12_month_followup	NDAR_INV000780	site02
12_month_followup	NDAR_INV000781	site03
12_month_followup	NDAR_INV000782	site02
12_month_followup	NDAR_INV000783	site02
12_month_followup	NDAR_INV000784	site02
12_month_followup	NDAR_INV000785	site03
12_month_followup	NDAR_INV000786	site01
12_month_followup	NDAR_INV000787	site02
12_month_followup	NDAR_INV000788	site02
12_month_followup	NDAR_INV000789	site03
12_month_followup	NDAR_INV000790	site01
12_month_followup	NDAR_INV000791	site01
12_month_followup	NDAR_INV000792	site02
12_month_followup	NDAR_INV000793	site03
12_month_followup	NDAR_INV000794	site01
12_month_followup	NDAR_INV000795	site02
12_month_followup	NDAR_INV000796	site03
12_month_followup	NDAR_INV000797	site01
12_month_followup	NDAR_INV000798	site03
12_month_followup	NDAR_INV000799	site02
12_month_followup	NDAR_INV000800	site03
12_month_followup	NDAR_INV000801	site03
12_month_followup	NDAR_INV000802	site01
12_month_followup	NDAR_INV000803	site01
12_month_followup	NDAR_INV000804	site01
12_month_followup	NDAR_INV000805	site01
12_month_followup	NDAR_INV000806	site03
12_month_followup	NDAR_INV000807	site01
12_month_followup	NDAR_INV000808	site01
12_month_followup	NDAR_INV000809	site01
12_month_followup	NDAR_INV000810	site02
12_month_followup	NDAR_INV000811	site01
12_month_followup	NDAR_INV000812	site02
12_month_followup	NDAR_INV000813	site02
12_month_followup	NDAR_INV000814	site02
12_month_followup	NDAR_INV000815	site01
12_month_followup	NDAR_INV000816	site01
12_month_followup	NDAR_INV000817	site01
12_month_followup	NDAR_INV000818	site01
12_month_followup	NDAR_INV000819	site02
12_month_followup	NDAR_INV000820	site01
12_month_followup	NDAR_INV000821	site03
12_month_followup	NDAR_INV000822	site02
12_month_followup	NDAR_INV000823	site01
12_month_followup	NDAR_INV000824	site02
12_month_followup	NDAR_INV000825	site03
12_month_followup	NDAR_INV000826	site01
12_month_followup	NDAR_INV000827	site03
12_month_followup	NDAR_INV000828	site02
12_month_followup	NDAR_INV000829	site01
12_month_followup	NDAR_INV000830	site02
12_month_followup	NDAR_INV000831	site01
12_month_followup	NDAR_INV000832	site03
12_month_followup	NDAR_INV000833	site02
12_month_followup	NDAR_INV000834	site02
12_month_followup	NDAR_INV000835	site01
12_month_followup	NDAR_INV000836	site02
12_month_followup	NDAR_INV000837	site02
12_month_followup	NDAR_INV000838	site01
12_month_followup	NDAR_INV000839	site02
12_month_followup	NDAR_INV000840	site02
12_month_followup	NDAR_INV000841	site02
12_month_followup	NDAR_INV000842	site01
12_month_followup	NDAR_INV000843	site01
12_month_followup	NDAR_INV000844	site03
12_month_followup	NDAR_INV000845	site02
12_month_followup	NDAR_INV000846	site03
12_month_followup	NDAR_INV000847	site02
12_month_followup	NDAR_INV000848	site02
12_month_followup	NDAR_INV000849	site03
12_month_followup	NDAR_INV000850	site03
12_month_followup	NDAR_INV000851	site01
12_month_followup	NDAR_INV000852	site02
12_month_followup	NDAR_INV000853	site01
12_month_followup	NDAR_INV000854	site01
12_month_followup	NDAR_INV000855	site03
12_month_followup	NDAR_INV000856	site01
12_month_followup	NDAR_INV000857	site02
12_month_followup	NDAR_INV000858	site02
12_month_followup	NDAR_INV000859	site01
12_month_followup	NDAR_INV000860	site02
12_month_followup	NDAR_INV000861	site03
12_month_followup	NDAR_INV000862	site02
12_month_followup	NDAR_INV000863	site02
12_month_followup	NDAR_INV000864	site03
12_month_followup	NDAR_INV000865	site02
12_month_followup	NDAR_INV000866	site03
12_month_followup	NDAR_INV000867	site01
12_month_followup	NDAR_INV000868	site03
12_month_followup	NDAR_INV000869	site01
12_month_followup	NDAR_INV000870	site01
12_month_followup	NDAR_INV000871	site02
12_month_followup	NDAR_INV000872	site02
12_month_followup	NDAR_INV000873	site03
12_month_followup	NDAR_INV000874	site03
12_month_followup	NDAR_INV000875	site02
12_month_followup	NDAR_INV000876	site01
12_month_followup	NDAR_INV000877	site01
12_month_followup	NDAR_INV000878	site03
12_month_followup	NDAR_INV000879	site03
12_month_followup	NDAR_INV000880	site03
12_month_followup	NDAR_INV000881	site01
12_month_followup	NDAR_INV000882	site03
12_month_followup	NDAR_INV000883	site02
12_month_followup	NDAR_INV000884	site01
12_month_followup	NDAR_INV000885	site03
12_month_followup	NDAR_INV000886	site03
12_month_followup	NDAR_INV000887	site02
12_month_followup	NDAR_INV000888	site02
12_month_followup	NDAR_INV000889	site03
12_month_followup	NDAR_INV000890	site02
12_month_followup	NDAR_INV000891	site03
12_month_followup	NDAR_INV000892	site01
12_month_followup	NDAR_INV000893	site02
12_month_followup	NDAR_INV000894	site03
12_month_followup	NDAR_INV000895	site03
12_month_followup	NDAR_INV000896	site01
12_month_followup	NDAR_INV000897	site01
12_month_followup	NDAR_INV000898	site02
12_month_followup	NDAR_INV000899	site02
12_month_followup	NDAR_INV000900	site02
12_month_followup	NDAR_INV000901	site03
12_month_followup	NDAR_INV000902	site03
12_month_followup	NDAR_INV000903	site01
12_month_followup	NDAR_INV000904	site03
12_month_followup	NDAR_INV000905	site01
12_month_followup	NDAR_INV000906	site01
12_month_followup	NDAR_INV000907	site03
12_month_followup	NDAR_INV000908	site01
12_month_followup	NDAR_INV000909	site01
12_month_followup	NDAR_INV000910	site02
12_month_followup	NDAR_INV000911	site01
12_month_followup	NDAR_INV000912	site03
12_month_followup	NDAR_INV000913	site01
12_month_followup	NDAR_INV000914	site03
12_month_followup	NDAR_INV000915	site03
12_month_followup	NDAR_INV000916	site01
12_month_followup	NDAR_INV000917	site02
12_month_followup	NDAR_INV000918	site01
12_month_followup	NDAR_INV000919	site02
12_month_followup	NDAR_INV000920	site02
12_month_followup	NDAR_INV000921	site01
12_month_followup	NDAR_INV000922	site03
12_month_followup	NDAR_INV000923	site01
12_month_followup	NDAR_INV000924	site03
12_month_followup	NDAR_INV000925	site01
12_month_followup	NDAR_INV000926	site03
12_month_followup	NDAR_INV000927	site02
12_month_followup	NDAR_INV000928	site02
12_month_followup	NDAR_INV000929	site02
12_month_followup	NDAR_INV000930	site02
12_month_followup	NDAR_INV000931	site01
12_month_followup	NDAR_INV000932	site01
12_month_followup	NDAR_INV000933	site02
12_month_followup	NDAR_INV000934	site02
12_month_followup	NDAR_INV000935	site02
12_month_followup	NDAR_INV000936	site03
12_month_followup	NDAR_INV000937	site03
12_month_followup	NDAR_INV000938	site01
12_month_followup	NDAR_INV000939	site03
12_month_followup	NDAR_INV000940	site02
12_month_followup	NDAR_INV000941	site02
12_month_followup	NDAR_INV000942	site03
12_month_followup	NDAR_INV000943	site02
12_month_followup	NDAR_INV000944	site03
12_month_followup	NDAR_INV000945	site01
12_month_followup	NDAR_INV000946	site02
12_month_followup	NDAR_INV000947	site01
12_month_followup	NDAR_INV000948	site01
12_month_followup	NDAR_INV000949	site02
12_month_followup	NDAR_INV000950	site01
12_month_followup	NDAR_INV000951	site01
12_month_followup	NDAR_INV000952	site03
12_month_followup	NDAR_INV000953	site03
12_month_followup	NDAR_INV000954	site01
12_month_followup	NDAR_INV000955	site01
12_month_followup	NDAR_INV000956	site01
12_month_followup	NDAR_INV000957	site03
12_month_followup	NDAR_INV000958	site02
12_month_followup	NDAR_INV000959	site03
12_month_followup	NDAR_INV000960	site03
12_month_followup	NDAR_INV000961	site02
12_month_followup	NDAR_INV000962	site02
12_month_followup	NDAR_INV000963	site01
12_month_followup	NDAR_INV000964	site03
12_month_followup	NDAR_INV000965	site02
12_month_followup	NDAR_INV000966	site01
12_month_followup	NDAR_INV000967	site02
12_month_followup	NDAR_INV000968	site03
12_month_followup	NDAR_INV000969	site01
12_month_followup	NDAR_INV000970	site02
12_month_followup	NDAR_INV000971	site03
12_month_followup	NDAR_INV000972	site02
12_month_followup	NDAR_INV000973	site02
12_month_followup	NDAR_INV000974	site02
12_month_followup	NDAR_INV000975	site01
12_month_followup	NDAR_INV000976	site01
12_month_followup	NDAR_INV000977	site01
12_month_followup	NDAR_INV000978	site03
12_month_followup	NDAR_INV000979	site03
12_month_followup	NDAR_INV000980	site01
12_month_followup	NDAR_INV000981	site02
12_month_followup	NDAR_INV000982	site01
12_month_followup	NDAR_INV000983	site01
12_month_followup	NDAR_INV000984	site01
12_month_followup	NDAR_INV000985	site01
12_month_followup	NDAR_INV000986	site03
12_month_followup	NDAR_INV000987	site03
12_month_followup	NDAR_INV000988	site01
12_month_followup	NDAR_INV000989	site01
12_month_followup	NDAR_INV000990	site01
12_month_followup	NDAR_INV000991	site02
12_month_followup	NDAR_INV000992	site01
12_month_followup	NDAR_INV000993	site02
12_month_followup	NDAR_INV000994	site01
12_month_followup	NDAR_INV000995	site03
12_month_followup	NDAR_INV000996	site03
12_month_followup	NDAR_INV000997	site03
12_month_followup	NDAR_INV000998	site01
12_month_followup	NDAR_INV000999	site03
12_month_followup	NDAR_INV001000	site03
